,Date,Open,High,Low,Close,Volume,Currency
1182,2019-03-28,4041.7,4041.7,4008.4,4025.6,2110507,USD
1183,2019-03-29,4025.7,4123.1,4022.6,4102.2,3297922,USD
1184,2019-03-30,4103.7,4138.1,4057.1,4111.8,2551251,USD
1185,2019-03-31,4111.8,4121.9,4082.2,4102.3,2434002,USD
1186,2019-04-01,4102.3,4159.1,4076.8,4145.1,3216261,USD
1187,2019-04-02,4145.1,4899.6,4143.5,4859.3,14765529,USD
1188,2019-04-03,4859.3,5278.4,4814.0,4968.7,13830584,USD
1189,2019-04-04,4968.7,5042.5,4789.2,4902.4,1047072,USD
1190,2019-04-05,4902.5,5029.4,4888.3,5010.2,851723,USD
1191,2019-04-06,5010.0,5198.4,4947.9,5046.2,952175,USD
1192,2019-04-07,5046.1,5219.5,5033.7,5173.6,841270,USD
1193,2019-04-08,5173.5,5300.6,5060.5,5245.2,928225,USD
1194,2019-04-09,5245.0,5245.9,5095.2,5158.4,784619,USD
1195,2019-04-10,5158.4,5404.1,5142.9,5307.8,837513,USD
1196,2019-04-11,5307.7,5337.0,4948.0,5022.6,943487,USD
1197,2019-04-12,5022.7,5080.5,4889.2,5054.2,779138,USD
1198,2019-04-13,5054.2,5093.4,5011.6,5051.8,577163,USD
1199,2019-04-14,5052.0,5153.5,5010.7,5134.8,566381,USD
1200,2019-04-15,5135.1,5168.0,4964.2,5032.3,688197,USD
1201,2019-04-16,5031.4,5198.4,5014.4,5180.9,631047,USD
1202,2019-04-17,5182.1,5230.9,5165.5,5208.3,806517,USD
1203,2019-04-18,5208.3,5293.1,5205.0,5264.7,727966,USD
1204,2019-04-19,5264.8,5282.4,5192.1,5241.0,787085,USD
1205,2019-04-20,5241.0,5327.0,5240.2,5290.2,782321,USD
1206,2019-04-21,5290.2,5308.2,5189.8,5243.5,811407,USD
1207,2019-04-22,5248.2,5370.2,5170.2,5346.7,920765,USD
1208,2019-04-23,5346.5,5594.4,5291.4,5511.6,899996,USD
1209,2019-04-24,5511.2,5589.6,5346.8,5415.6,994041,USD
1210,2019-04-25,5415.6,5528.2,5137.4,5209.1,955356,USD
1211,2019-04-26,5209.2,5469.3,5159.3,5298.3,1031254,USD
1212,2019-04-27,5298.2,5318.1,5225.4,5265.9,833132,USD
1213,2019-04-28,5265.7,5332.5,5234.4,5302.3,681409,USD
1214,2019-04-29,5302.4,5322.9,5188.9,5235.0,775817,USD
1215,2019-04-30,5235.4,5336.6,5195.9,5320.8,697421,USD
1216,2019-05-01,5321.1,5396.3,5319.5,5384.2,623641,USD
1217,2019-05-02,5384.6,5530.8,5370.0,5493.8,722229,USD
1218,2019-05-03,5493.6,5844.2,5478.7,5766.8,1041537,USD
1219,2019-05-04,5768.0,5899.2,5605.0,5830.9,920606,USD
1220,2019-05-05,5830.8,5838.2,5708.2,5774.9,709016,USD
1221,2019-05-06,5775.1,5801.4,5630.5,5745.1,755389,USD
1222,2019-05-07,5745.5,6019.8,5745.5,5849.5,955884,USD
1223,2019-05-08,5849.4,6011.3,5799.1,5990.3,757127,USD
1224,2019-05-09,5990.5,6206.0,5990.0,6191.5,799955,USD
1225,2019-05-10,6194.3,6466.6,6157.8,6386.0,907941,USD
1226,2019-05-11,6386.6,7373.8,6386.5,7190.3,1308511,USD
1227,2019-05-12,7190.0,7518.9,6802.6,6984.8,1350635,USD
1228,2019-05-13,6984.7,8058.3,6893.1,7806.0,1197793,USD
1229,2019-05-14,7806.4,8323.9,7674.0,7994.6,1328805,USD
1230,2019-05-15,7994.8,8225.3,7856.5,8164.6,1130487,USD
1231,2019-05-16,8164.8,8293.3,7720.4,7871.8,1175678,USD
1232,2019-05-17,7871.9,7924.0,6998.6,7359.5,1431606,USD
1233,2019-05-18,7359.9,7458.5,7189.4,7262.6,865526,USD
1234,2019-05-19,7261.9,8253.4,7252.3,8157.2,1084861,USD
1235,2019-05-20,8156.4,8156.4,7604.0,7965.3,958806,USD
1236,2019-05-21,7965.0,8056.8,7813.2,7930.3,804877,USD
1237,2019-05-22,7928.7,7999.0,7545.9,7635.7,821395,USD
1238,2019-05-23,7637.2,7939.1,7486.8,7852.1,815137,USD
1239,2019-05-24,7852.8,8124.1,7775.4,7970.1,868466,USD
1240,2019-05-25,7971.4,8090.1,7919.1,8027.4,691269,USD
1241,2019-05-26,8029.6,8718.6,7866.5,8630.2,872118,USD
1242,2019-05-27,8628.9,8902.8,8607.3,8760.1,907961,USD
1243,2019-05-28,8759.4,8794.1,8568.8,8716.3,763203,USD
1244,2019-05-29,8715.6,8747.2,8435.3,8647.8,15429494,USD
1245,2019-05-30,8647.8,9045.9,8054.7,8271.9,1041563,USD
1246,2019-05-31,8271.4,8578.8,8135.0,8558.3,858414,USD
1247,2019-06-01,8556.9,8615.8,8454.0,8545.7,686748,USD
1248,2019-06-02,8545.8,8807.7,8534.8,8728.6,614538,USD
1249,2019-06-03,8728.6,8734.9,8102.7,8124.8,739446,USD
1250,2019-06-04,8118.1,8118.1,7494.0,7685.5,966950,USD
1251,2019-06-05,7685.6,7885.0,7590.4,7779.1,762936,USD
1252,2019-06-06,7779.6,7861.4,7480.4,7784.9,651824,USD
1253,2019-06-07,7785.8,8099.4,7749.4,7985.2,588865,USD
1254,2019-06-08,7985.3,8044.4,7770.5,7901.4,485809,USD
1255,2019-06-09,7901.6,7937.5,7516.9,7635.0,554478,USD
1256,2019-06-10,7635.0,8012.8,7523.6,7987.8,641384,USD
1257,2019-06-11,7987.8,8010.4,7714.5,7888.0,578996,USD
1258,2019-06-12,7888.0,8198.1,7805.8,8133.1,607894,USD
1259,2019-06-13,8132.4,8306.1,8028.6,8219.0,574205,USD
1260,2019-06-14,8218.6,8685.3,8153.2,8656.1,643169,USD
1261,2019-06-15,8655.8,8856.7,8582.3,8812.5,608685,USD
1262,2019-06-16,8812.2,9332.0,8771.1,8962.5,849773,USD
1263,2019-06-17,8961.0,9438.1,8959.8,9318.8,738803,USD
1264,2019-06-18,9318.9,9336.1,8962.7,9080.6,723166,USD
1265,2019-06-19,9080.7,9295.1,9044.0,9255.4,587569,USD
1266,2019-06-20,9255.0,9583.9,9188.4,9517.0,693621,USD
1267,2019-06-21,9517.7,10184.3,9517.4,10179.3,769115,USD
1268,2019-06-22,10178.1,11160.5,10031.3,10721.7,1087996,USD
1269,2019-06-23,10721.5,11361.3,10557.8,10897.1,683787,USD
1270,2019-06-24,10897.3,11114.4,10622.6,11046.4,566957,USD
1271,2019-06-25,11046.6,11833.9,11033.7,11809.9,781089,USD
1272,2019-06-26,11811.6,13929.8,11747.3,13063.8,1478063,USD
1273,2019-06-27,13062.4,13422.0,10493.5,11287.8,1590949,USD
1274,2019-06-28,11288.4,12461.8,10970.5,12409.1,1085364,USD
1275,2019-06-29,12408.0,12422.9,11490.8,11906.5,834617,USD
