Date,AAPL,TSLA,DIS,T,COST,SIRI,WDC,UVXY,MRNA,OHI,SPY,GOOGL,KR,APHA,JPM,TSM,BOTZ,SAVE,SPOT,VWO,GRMN,MSFT,MGNI,SONO,SPCE
2000-02-03,0.7971106171607971,,29.277809143066406,15.263175010681152,39.33855056762695,44.94810485839844,3.97485613822937,,,1.9748085737228394,97.03958129882812,,6.136512279510498,,30.18602752685547,14.102225303649902,,,,,,33.07089614868164,,,
2000-02-04,0.8332772850990295,,29.471052169799805,15.263175010681152,38.4764518737793,46.375038146972656,3.97485613822937,,,1.9241712093353271,96.6372299194336,,6.008667945861816,,29.664403915405273,13.755449295043945,,,,,,34.008358001708984,,,
2000-02-07,0.8800526261329651,,29.374431610107422,15.217740058898926,37.20601272583008,47.32632064819336,4.122073173522949,,,1.8904141187667847,96.48898315429688,,5.774284839630127,,29.82316017150879,13.678389549255371,,,,,,34.0283088684082,,,
2000-02-08,0.8863213658332825,,29.036239624023438,15.285881042480469,38.521820068359375,51.42872619628906,4.023927211761475,,,1.8228983879089355,97.80201721191406,,6.07258939743042,,30.866422653198242,13.151802062988281,,,,,,35.0854606628418,,,
2000-02-09,0.8689613342285156,,29.13286590576172,15.490300178527832,38.38570785522461,50.41798400878906,3.9257845878601074,,,1.5697187185287476,95.7477035522461,,5.795592784881592,,30.072654724121094,12.535310745239258,,,,,,33.190574645996094,,,
2000-02-10,0.8757123351097107,,28.55310821533203,15.308601379394531,37.84123611450195,49.46670913696289,3.7785661220550537,,,1.6034759283065796,95.93832397460938,,5.5185980796813965,,30.163362503051758,13.293083190917969,,,,,,33.828853607177734,,,
2000-02-11,0.8390637636184692,,29.277809143066406,14.695344924926758,37.52361297607422,49.58561706542969,3.876711845397949,,,1.5865973234176636,93.98995971679688,,5.710362911224365,,29.981918334960938,12.638060569763184,,,,,,31.894062042236328,,,
2000-02-14,0.8935548067092896,,28.60141944885254,14.854342460632324,36.84300231933594,46.9695930480957,3.680421829223633,,,1.7891418933868408,94.54057312011719,,5.582520484924316,,28.689205169677734,12.740811347961426,,,,,,31.79433250427246,,,
2000-02-15,0.9181477427482605,,28.504789352416992,14.78620433807373,35.84479904174805,46.61286544799805,3.5332043170928955,,,1.8228983879089355,95.61005401611328,,5.795592784881592,,29.414958953857422,12.71512222290039,,,,,,31.455259323120117,,,
2000-02-16,0.880534827709198,,28.55310821533203,14.195659637451172,34.66510772705078,54.04475784301758,3.5332043170928955,,,1.8397778272628784,94.20170593261719,,5.731673240661621,,28.84796714782715,12.753652572631836,,,,,,31.156044006347656,,,
2000-02-17,0.8863213658332825,,28.214921951293945,14.536356925964355,31.942724227905273,63.26029586791992,3.5332043170928955,,,1.7891418933868408,93.71460723876953,,5.433368682861328,,28.439725875854492,12.869245529174805,,,,,,31.79433250427246,,,
2000-02-18,0.8583524823188782,,27.4419002532959,13.900390625,32.623313903808594,56.006771087646484,3.385989189147949,,,1.7553842067718506,91.7026596069336,,5.1137590408325195,,27.124345779418945,12.278440475463867,,,,,,30.338254928588867,,,
2000-02-22,0.8781235218048096,,25.799257278442383,13.264418601989746,31.942724227905273,53.03402328491211,3.336916208267212,,,1.7553842067718506,91.46968078613281,,5.177680015563965,,28.03151512145996,11.610576629638672,,,,,,29.939332962036133,,,
2000-02-23,0.8969302773475647,,26.379016876220703,12.99187183380127,32.3510856628418,56.363502502441406,3.385989189147949,,,1.7553842067718506,92.54975891113281,,5.135064601898193,,28.076879501342773,11.302331924438477,,,,,,30.078968048095703,,,
2000-02-24,0.8888530731201172,,25.654315948486328,12.90101432800293,32.21495056152344,55.174415588378906,3.336916208267212,,,1.6709903478622437,90.68607330322266,,5.028528690338135,,27.577922821044922,11.507828712463379,,,,,,30.238527297973633,,,
2000-02-25,0.8516014814376831,,23.963350296020508,12.878302574157715,34.528987884521484,56.482418060302734,3.091554880142212,,,1.654112696647644,90.35781860351562,,4.836764812469482,,27.532562255859375,11.983036994934082,,,,,,29.141483306884766,,,
2000-02-28,0.8737835884094238,,25.316123962402344,13.446127891540527,35.527191162109375,57.61206817626953,3.091554880142212,,,1.6709903478622437,92.25328063964844,,5.156372547149658,,28.280986785888672,11.790387153625488,,,,,,29.221263885498047,,,
2000-02-29,0.8843924403190613,,26.282384872436523,13.7186861038208,36.02629852294922,58.028255462646484,3.5332043170928955,,,1.654112696647644,93.14273834228516,,5.092451572418213,,28.893320083618164,12.29128646850586,,,,,,28.523143768310547,,,
2000-03-01,1.0054296255111694,,26.813831329345703,15.263175010681152,33.75764083862305,61.7144775390625,3.680421829223633,,,1.6709903478622437,93.82048034667969,,5.0498366355896,,29.755136489868164,12.638060569763184,,,,,,28.981904983520508,,,
2000-03-02,0.9412944912910461,,26.668886184692383,16.444255828857422,36.02629852294922,58.80117416381836,3.729494094848633,,,1.6709903478622437,93.88399505615234,,4.964608669281006,,29.23350715637207,12.432562828063965,,,,,,29.799707412719727,,,
