Date,AAPL,TSLA,DIS,T,COST,SIRI,WDC,UVXY,MRNA,OHI,SPY,GOOGL,KR,APHA,JPM,TSM,BOTZ,SAVE,SPOT,VWO,GRMN,MSFT,SONO,SPCE,MGNI
2017-11-08,97638000.0,23626500.0,8023200.0,87599200.0,3494300.0,15843800.0,2777700.0,4437700.0,,1929800.0,50469600.0,1213800.0,8955100.0,660000.0,18524700.0,2378400.0,1957100.0,1769000.0,,8138100.0,828100.0,18034200.0,,,
2017-11-09,117930400.0,27235500.0,13172500.0,69915900.0,2094000.0,15190400.0,2845000.0,13912800.0,,1796300.0,95085500.0,1794600.0,10807700.0,444800.0,13697800.0,4680100.0,2801700.0,1355300.0,,11793000.0,1233900.0,21178400.0,,,
2017-11-10,100582000.0,23127000.0,16701500.0,57476600.0,2673100.0,18671500.0,3226400.0,6201400.0,,1741400.0,59984700.0,972100.0,8590600.0,426400.0,9314000.0,5333900.0,1464000.0,1238800.0,,7360200.0,1644900.0,19397800.0,,,
2017-11-13,67928400.0,37924500.0,7856000.0,28861800.0,4093300.0,24647000.0,2144600.0,4467400.0,,2801900.0,50228600.0,940700.0,8041500.0,973600.0,9303100.0,2222000.0,1428800.0,1162000.0,,9159700.0,1404400.0,14196900.0,,,
2017-11-14,99130000.0,28380500.0,6929300.0,30261200.0,1774300.0,23927000.0,5247100.0,8234400.0,,3001700.0,61315200.0,1050600.0,10358000.0,888100.0,11043800.0,2799400.0,943300.0,1354400.0,,10146000.0,1099300.0,18801300.0,,,
2017-11-15,116632400.0,29893500.0,5691500.0,32882300.0,2439900.0,14497700.0,3572900.0,9603600.0,,7307600.0,80811500.0,905300.0,11638500.0,478200.0,15384100.0,3417300.0,1337000.0,2068100.0,,13328300.0,937500.0,19383100.0,,,
2017-11-16,94550000.0,29110500.0,6410900.0,39966200.0,2342700.0,17047100.0,2348900.0,5293800.0,,5563300.0,67777000.0,1188400.0,15694900.0,1044700.0,9808000.0,3304500.0,1217000.0,1340200.0,,8438400.0,859100.0,20962800.0,,,
2017-11-17,87598000.0,68675500.0,7500800.0,36967200.0,2100600.0,11915900.0,1593900.0,4649500.0,,2242800.0,75756800.0,1335600.0,19798700.0,458100.0,9017900.0,3702000.0,849300.0,1060600.0,,12684600.0,1060000.0,22079000.0,,,
2017-11-20,65049600.0,41238500.0,5112600.0,31264700.0,1955000.0,11537800.0,2666200.0,4334800.0,,6467300.0,48075500.0,876300.0,16453000.0,519900.0,9483200.0,4455300.0,1274200.0,1189400.0,,7485500.0,957400.0,16315000.0,,,
2017-11-21,100525200.0,36306500.0,5725900.0,35417000.0,2360200.0,13265300.0,3077200.0,4616400.0,,3965400.0,69176800.0,1110300.0,9436300.0,343700.0,13389400.0,3668500.0,1619600.0,965900.0,,10976100.0,1125000.0,21237500.0,,,
2017-11-22,102355600.0,24588000.0,4140700.0,26453900.0,1950100.0,14091200.0,2234100.0,3506200.0,,2535100.0,45033400.0,726900.0,9755600.0,402200.0,7342200.0,2768600.0,1854400.0,1285000.0,,7984200.0,1030700.0,20553100.0,,,
2017-11-24,56106800.0,16220500.0,2217600.0,9203100.0,789400.0,7844200.0,937100.0,1314800.0,,1126800.0,27856500.0,824600.0,3379900.0,522000.0,3680000.0,1499700.0,1502200.0,588900.0,,6938700.0,317200.0,7425600.0,,,
2017-11-27,82867200.0,22779500.0,4007500.0,26793400.0,2346700.0,15891100.0,11066400.0,3276300.0,,2615100.0,52274900.0,1771500.0,9671600.0,1753700.0,13076200.0,8188400.0,2017400.0,1454600.0,,9797900.0,562600.0,18265200.0,,,
2017-11-28,105715200.0,24747500.0,8401100.0,34450400.0,2728400.0,15124300.0,4445400.0,6110200.0,,2485500.0,98971700.0,1821200.0,9464600.0,1515200.0,16773000.0,4864800.0,1329300.0,1333500.0,,12112400.0,807500.0,21926000.0,,,
2017-11-29,166665600.0,43837000.0,14503100.0,53178100.0,4683000.0,19204100.0,7152300.0,7944500.0,,3363400.0,77512100.0,2793300.0,20966500.0,933400.0,21105500.0,11796100.0,2253400.0,2172100.0,,18533500.0,959600.0,27381100.0,,,
2017-11-30,166108800.0,21758000.0,9949000.0,49831300.0,7716600.0,15930300.0,7171400.0,6682000.0,,2779100.0,127894400.0,2254600.0,64064400.0,837300.0,23945900.0,9357100.0,2490600.0,2865900.0,,23875400.0,1354100.0,33054600.0,,,
2017-12-01,159037200.0,21464500.0,9258400.0,31437100.0,4034400.0,22300300.0,6456200.0,19099600.0,,2209300.0,164390900.0,1888100.0,20546400.0,500700.0,19683500.0,7192200.0,1456500.0,2326300.0,,20960900.0,1120300.0,29532100.0,,,
2017-12-04,130169600.0,29175500.0,17824000.0,40482400.0,5774200.0,20409600.0,5710900.0,9762000.0,,2521000.0,94040600.0,1938900.0,18123000.0,436600.0,23576600.0,7109000.0,1877500.0,3101600.0,,19045700.0,1090700.0,39094900.0,,,
2017-12-05,109400800.0,23232500.0,13055600.0,33055400.0,3182800.0,26126400.0,4598100.0,7294600.0,,2061300.0,77994500.0,1949900.0,11321600.0,1714400.0,17193900.0,4504000.0,1447800.0,2069500.0,,11648600.0,1348600.0,26152300.0,,,
2017-12-06,114240000.0,35976500.0,8121700.0,31172200.0,3569200.0,21147200.0,3517800.0,5622000.0,,2312200.0,75898600.0,1435500.0,8173900.0,573800.0,15476200.0,8622000.0,949600.0,1230300.0,,14737000.0,1011200.0,26162100.0,,,
2017-12-07,102693200.0,23903000.0,9948600.0,24528600.0,2240800.0,17854800.0,2671800.0,5778700.0,,2215300.0,77218600.0,1543300.0,6903000.0,647600.0,13371800.0,11285400.0,1322300.0,867700.0,,10283400.0,902300.0,23184500.0,,,
2017-12-08,93420800.0,17342500.0,6536600.0,25507400.0,1772500.0,10497300.0,5060200.0,5205300.0,,2530300.0,76563900.0,1558500.0,6171500.0,392300.0,13506900.0,5071600.0,2715600.0,1766600.0,,7498000.0,968100.0,24489100.0,,,
2017-12-11,141095200.0,39690000.0,7434000.0,23666700.0,1964100.0,15173000.0,2511300.0,4603700.0,,2516300.0,83077500.0,1162700.0,6914800.0,557100.0,10591200.0,5272500.0,1036200.0,1534000.0,,9189700.0,1081000.0,22857900.0,,,
2017-12-12,77636800.0,43666000.0,8147000.0,46399900.0,3365700.0,12568600.0,2604100.0,4044600.0,,1706800.0,85195800.0,1694100.0,7762100.0,840000.0,15508800.0,5488100.0,1231600.0,1766300.0,,8005000.0,892300.0,23924100.0,,,
2017-12-13,95273600.0,31107500.0,10368300.0,39671400.0,3062900.0,13319500.0,6420800.0,4372800.0,,2046200.0,102905400.0,1384000.0,10837900.0,870100.0,15020300.0,4227100.0,1140700.0,1073800.0,,9287200.0,1188800.0,22062700.0,,,
2017-12-14,81906000.0,28999500.0,27571300.0,34286500.0,3743200.0,13491300.0,3239600.0,5467000.0,,2900100.0,100666700.0,1548100.0,12217300.0,354400.0,13034200.0,4737600.0,702500.0,822600.0,,8231000.0,1261400.0,19306000.0,,,
2017-12-15,160677200.0,34666000.0,19978600.0,46808600.0,8452900.0,95984900.0,7160700.0,5260200.0,,3537800.0,144610300.0,3188000.0,12910900.0,374900.0,29350600.0,7156400.0,857700.0,1333900.0,,12428100.0,5300600.0,53936700.0,,,
2017-12-18,117684400.0,27381000.0,12270000.0,31497200.0,3492300.0,32605200.0,3879200.0,4426600.0,,2501300.0,83653600.0,1514600.0,11990600.0,426700.0,12713100.0,5746900.0,2133700.0,1073800.0,,10117200.0,1650500.0,22283800.0,,,
2017-12-19,109745600.0,34125000.0,10546600.0,29181800.0,3959900.0,22414000.0,3937500.0,4383200.0,,2293000.0,82382900.0,1317500.0,8427200.0,423700.0,12149900.0,4454900.0,744900.0,1231100.0,,9252300.0,1190000.0,23524800.0,,,
2017-12-20,93902400.0,29769000.0,8661100.0,26968900.0,3894400.0,19580500.0,4746500.0,4264200.0,,3553800.0,76751500.0,1436400.0,13342200.0,553800.0,13091500.0,6330100.0,700800.0,1021500.0,,11610100.0,988200.0,23674900.0,,,
2017-12-21,83799600.0,21926000.0,9372800.0,31981700.0,1908100.0,24970100.0,4921800.0,3463000.0,,2852000.0,67032300.0,1282000.0,8778600.0,660900.0,12323700.0,3563100.0,720800.0,1025100.0,,7505900.0,1240600.0,17990700.0,,,
2017-12-22,65397600.0,21079000.0,7378400.0,19960500.0,1078300.0,15247500.0,2125000.0,2908300.0,,1709700.0,78720900.0,889400.0,10935000.0,610500.0,14573400.0,2523600.0,661100.0,532900.0,,11845800.0,493700.0,14145800.0,,,
2017-12-26,132742000.0,21892000.0,3982400.0,13578200.0,1120000.0,14677400.0,3904200.0,2338700.0,,2039600.0,45244400.0,918800.0,8677100.0,820900.0,7403700.0,2861500.0,700000.0,1073200.0,,6154300.0,355800.0,9891200.0,,,
2017-12-27,85992800.0,23560500.0,5624000.0,16339300.0,1175200.0,9565900.0,2633200.0,3677800.0,,2346500.0,57751000.0,1116200.0,4914100.0,864800.0,9496500.0,3092900.0,786800.0,726500.0,,9021600.0,403800.0,14678000.0,,,
2017-12-28,65920800.0,21581500.0,3477700.0,15627400.0,1017000.0,8600600.0,2303000.0,2479700.0,,1737700.0,45116100.0,994200.0,4381300.0,1201300.0,7440600.0,4279500.0,739700.0,722000.0,,8106500.0,415300.0,10594300.0,,,
2017-12-29,103999600.0,18886000.0,4538400.0,26479900.0,2028000.0,10635400.0,2789600.0,4053800.0,,2150100.0,96007400.0,1180300.0,5023400.0,2317600.0,8925700.0,3870900.0,916600.0,550300.0,,10462900.0,497100.0,18717400.0,,,
2018-01-02,102223600.0,21761000.0,11014300.0,32195600.0,2509300.0,30568100.0,3894000.0,4275500.0,,1979800.0,86655700.0,1588300.0,11693300.0,1538300.0,13578800.0,4984000.0,1217700.0,899200.0,,17804600.0,885400.0,22483800.0,,,
2018-01-03,118071600.0,22607500.0,9237900.0,39162500.0,3364400.0,28964500.0,3253300.0,3274200.0,,1530100.0,90070400.0,1565900.0,10788400.0,2058000.0,11901000.0,6963200.0,2335700.0,1413800.0,,17896200.0,655100.0,26061400.0,,,
2018-01-04,89738400.0,49731500.0,7417400.0,27865700.0,3525800.0,27002000.0,5173100.0,2911300.0,,2097400.0,80636400.0,1302600.0,12357600.0,3372900.0,12953700.0,4876600.0,3069400.0,1823600.0,,13003300.0,1096000.0,21912000.0,,,
2018-01-05,94640000.0,22956000.0,6008300.0,22194900.0,2819000.0,17290000.0,2727400.0,2982300.0,,3198400.0,83524000.0,1512500.0,9629900.0,1620500.0,14155000.0,5330800.0,1988400.0,680700.0,,12102300.0,843000.0,23407100.0,,,
2018-01-08,82271200.0,49297000.0,8052600.0,26643900.0,1961800.0,16328400.0,4875300.0,3646000.0,,1570500.0,57319200.0,1232200.0,12321700.0,1791000.0,12466500.0,3538200.0,2934200.0,1059900.0,,10947500.0,1263400.0,22113000.0,,,
2018-01-09,86336000.0,35733000.0,5838000.0,28061100.0,2241900.0,19410300.0,3810700.0,3632800.0,,1671400.0,57254000.0,1340400.0,8186200.0,2631800.0,13292300.0,5729900.0,3103900.0,1745600.0,,11180700.0,975000.0,19484300.0,,,
2018-01-10,95839600.0,21549500.0,6060000.0,41078600.0,2609500.0,54595100.0,4941100.0,6432900.0,,1451700.0,69574300.0,1036700.0,7565500.0,1404200.0,15834500.0,7102700.0,1893500.0,1461400.0,,11029500.0,759000.0,18652200.0,,,
2018-01-11,74670800.0,33227500.0,6427000.0,41400300.0,4678600.0,24973300.0,3822100.0,2807100.0,,1226900.0,62361500.0,1121200.0,9372300.0,2131100.0,13676800.0,5701800.0,2079600.0,2478700.0,,8602200.0,915800.0,17808900.0,,,
2018-01-12,101672400.0,24125500.0,5899900.0,31182200.0,3499500.0,15779500.0,2990600.0,5748000.0,,3287800.0,90816100.0,1929300.0,10081700.0,3277500.0,18884200.0,5028000.0,2489500.0,1346700.0,,15391100.0,1483300.0,24271500.0,,,
2018-01-16,118263600.0,32371500.0,8069200.0,24727600.0,2006600.0,20692500.0,5574300.0,11886800.0,,1869400.0,106555100.0,1823100.0,8208800.0,2484700.0,22703300.0,9081600.0,4708400.0,2938200.0,,12005900.0,1612800.0,36599700.0,,,
2018-01-17,137547200.0,35517500.0,7030700.0,22050200.0,2585200.0,19092500.0,4398000.0,10093500.0,,2546600.0,113258800.0,1391500.0,7571200.0,1217400.0,14940300.0,7117700.0,3447400.0,2384000.0,,14469200.0,1099900.0,25621200.0,,,
2018-01-18,124773600.0,28429000.0,8070900.0,27661100.0,1908000.0,13486300.0,4604000.0,10609700.0,,1777300.0,100728000.0,1374900.0,10559600.0,649700.0,14572900.0,11866200.0,4043000.0,842200.0,,9635700.0,820000.0,24159700.0,,,
2018-01-19,129700400.0,24441500.0,10514300.0,27919800.0,2353800.0,26329900.0,3938500.0,6462400.0,,1759300.0,140920100.0,1527600.0,9521500.0,617000.0,18785500.0,6543700.0,2883500.0,964600.0,,12419600.0,1216000.0,36875000.0,,,
2018-01-22,108434400.0,31052000.0,8073600.0,31660600.0,3009100.0,21594300.0,4534500.0,4943800.0,,1555800.0,91322400.0,1477500.0,9716100.0,824400.0,12475700.0,8335800.0,3225000.0,2140500.0,,13386000.0,1038200.0,23601600.0,,,
2018-01-23,130756400.0,27327000.0,7477300.0,33036000.0,2316400.0,18499400.0,3081400.0,5742900.0,,2186300.0,97084700.0,1956900.0,10590200.0,788100.0,12320800.0,5659600.0,2813900.0,1902600.0,,9450400.0,861300.0,23412800.0,,,
2018-01-24,204420400.0,26437500.0,7211800.0,28567800.0,2799200.0,20935100.0,4696600.0,12978800.0,,1812600.0,134816100.0,1856400.0,12846500.0,918000.0,15904500.0,7400600.0,3350400.0,3892400.0,,15625500.0,1385400.0,33277500.0,,,
2018-01-25,166116000.0,33701500.0,6291000.0,23400300.0,3558700.0,18851400.0,7284000.0,9280300.0,,2647000.0,84587300.0,1499200.0,16529200.0,1438600.0,13510000.0,7655700.0,2248400.0,1956500.0,,15871800.0,1248000.0,26383200.0,,,
2018-01-26,156572000.0,22697000.0,7743800.0,21608500.0,2756200.0,42598600.0,8188500.0,5690500.0,,2129800.0,107743100.0,2108500.0,11681000.0,1234600.0,13883900.0,7057300.0,1800500.0,1506200.0,,11067100.0,912300.0,29172200.0,,,
2018-01-29,202561600.0,23735500.0,6847800.0,30879600.0,2031100.0,34923300.0,5004700.0,10585800.0,,2307300.0,90118300.0,1574700.0,13224300.0,1028800.0,11679900.0,11604400.0,2126300.0,878200.0,,16983900.0,1092900.0,31569900.0,,,
2018-01-30,184192800.0,23588500.0,8393900.0,29883200.0,2285000.0,25551400.0,4730900.0,17680900.0,,1939300.0,131796400.0,1866900.0,11304000.0,1424000.0,14279100.0,10224600.0,2979200.0,1048800.0,,18372200.0,1185900.0,38635100.0,,,
2018-01-31,129915600.0,31070500.0,9841400.0,41422400.0,2682300.0,29616600.0,8524300.0,11440600.0,,2847500.0,108364800.0,1801100.0,11507800.0,872600.0,13141400.0,6333300.0,3034400.0,1077400.0,,23959200.0,3278100.0,48756300.0,,,
2018-02-01,188923200.0,20988500.0,9518900.0,59963800.0,2096600.0,17693200.0,3555200.0,11137300.0,,2032500.0,90102500.0,3675700.0,5467000.0,2826800.0,13800600.0,6706500.0,1504000.0,764600.0,,28080700.0,1298500.0,47227900.0,,,
2018-02-02,346375200.0,18524000.0,9947700.0,46098700.0,2386600.0,20626300.0,5010400.0,17690200.0,,2560800.0,173174800.0,5892100.0,7695900.0,2843400.0,16477300.0,12051800.0,2925500.0,888100.0,,24335900.0,975200.0,47867800.0,,,
2018-02-05,290954000.0,22320500.0,15107900.0,45595500.0,3407200.0,30004400.0,5205200.0,31375100.0,,3013200.0,294681800.0,4177500.0,14262000.0,2355100.0,30097600.0,11748300.0,7218100.0,1386900.0,,31099600.0,1510100.0,51031500.0,,,
2018-02-06,272975200.0,25442000.0,17765100.0,62905300.0,4067900.0,35045500.0,4835800.0,19946400.0,,3794000.0,355026800.0,3831500.0,12043300.0,1631700.0,33114800.0,13414100.0,5456900.0,1893900.0,,55111300.0,1589800.0,67998600.0,,,
2018-02-07,206434400.0,34846000.0,12445000.0,35634500.0,2594800.0,23116600.0,3737700.0,15937400.0,,2705600.0,167376100.0,2597100.0,7550500.0,1433500.0,21878300.0,15239500.0,3454000.0,1800600.0,,24815200.0,1630100.0,41107600.0,,,
2018-02-08,217562000.0,51573000.0,12667500.0,45743000.0,3013200.0,28943100.0,3791600.0,22187800.0,,2272100.0,246449500.0,3339600.0,12340300.0,505000.0,27425800.0,11356000.0,2961400.0,1508000.0,,31474900.0,1293300.0,55628700.0,,,
2018-02-09,282690400.0,64668500.0,12479700.0,50218400.0,2777200.0,33658000.0,4628800.0,19926100.0,,4285200.0,283565300.0,4918000.0,10525000.0,826900.0,28188000.0,10588400.0,3222100.0,1335000.0,,35526400.0,1387400.0,63499100.0,,,
2018-02-12,243278000.0,31139000.0,9584700.0,27750700.0,1596200.0,15827800.0,3296800.0,9627800.0,,3376200.0,143736000.0,2812000.0,10827100.0,531300.0,18043300.0,6573300.0,2156600.0,1619400.0,,21421800.0,1169800.0,35720300.0,,,
2018-02-13,130196800.0,22801000.0,8447900.0,22877200.0,2123900.0,17024200.0,2943400.0,5794800.0,,3635900.0,81223600.0,1579300.0,7825300.0,491200.0,16358200.0,5831900.0,1534500.0,2428000.0,,13535000.0,1126700.0,26407700.0,,,
2018-02-14,162579600.0,19753500.0,7425700.0,24834200.0,2191000.0,19053800.0,3273300.0,7042300.0,,7513100.0,120735700.0,2065200.0,8715600.0,361000.0,15186900.0,6860100.0,2549400.0,989500.0,,15575200.0,1091700.0,34960900.0,,,
2018-02-15,204588800.0,29564500.0,6494700.0,27507200.0,2072900.0,23450000.0,3132700.0,5883700.0,,5033300.0,111200300.0,1869800.0,6133500.0,730200.0,12130200.0,6116500.0,2043800.0,1175400.0,,16484400.0,1340600.0,27823900.0,,,
2018-02-16,160704400.0,28213000.0,8746400.0,19901600.0,1969300.0,24615500.0,2997500.0,8075100.0,,2764700.0,160420100.0,1997400.0,5985800.0,805300.0,13214300.0,4792100.0,1960800.0,585000.0,,15935200.0,1156300.0,30596900.0,,,
2018-02-20,135722000.0,20047000.0,6734500.0,22071500.0,2202100.0,11877900.0,3761700.0,6785400.0,,4558300.0,86369700.0,1687700.0,12438700.0,701600.0,13461500.0,9291700.0,1104600.0,1089300.0,,17430700.0,2661900.0,30911700.0,,,
2018-02-21,149886400.0,16098000.0,6743300.0,20792600.0,1747200.0,20611200.0,2586300.0,8050500.0,,4956800.0,98883700.0,2074300.0,9845900.0,384000.0,14212500.0,6612600.0,2584200.0,841100.0,,11135300.0,3992800.0,26922500.0,,,
2018-02-22,123967600.0,34849000.0,4462200.0,18537500.0,1360100.0,24716100.0,2270600.0,6820300.0,,2837600.0,110511300.0,1400500.0,10634800.0,306400.0,17070400.0,7984000.0,1177100.0,844900.0,,14643500.0,2014400.0,24392800.0,,,
2018-02-23,135249600.0,29087000.0,6101100.0,17446300.0,1561700.0,15320500.0,4259900.0,6819600.0,,2765000.0,92766400.0,1264600.0,5760300.0,484800.0,12162500.0,7204900.0,1024900.0,884400.0,,9523400.0,1643900.0,26329200.0,,,
2018-02-26,152648800.0,21700000.0,8138200.0,19871400.0,1852400.0,19820600.0,2757100.0,3564600.0,,1991500.0,86491400.0,1545600.0,7044200.0,819800.0,16511200.0,3897600.0,2441800.0,1363400.0,,8733100.0,1415200.0,30199800.0,,,
2018-02-27,155712400.0,23987000.0,14179600.0,21420600.0,2170400.0,18668800.0,3411300.0,9973200.0,,2148700.0,99099200.0,2148200.0,6759700.0,1463100.0,17563300.0,5999100.0,1406500.0,1266000.0,,11459300.0,1357600.0,25869100.0,,,
2018-02-28,151128400.0,30348500.0,10760800.0,29281700.0,2179800.0,16643600.0,3101300.0,9536700.0,,1632600.0,121907800.0,2464600.0,8335900.0,704000.0,17735600.0,6400100.0,1622800.0,1539800.0,,15494200.0,861600.0,31167300.0,,,
2018-03-01,195208000.0,34428000.0,10487300.0,28548900.0,2447700.0,36371400.0,3554500.0,15661400.0,,1904000.0,176855100.0,2766900.0,8548000.0,520000.0,18690000.0,7792400.0,2691700.0,2029800.0,,17585700.0,1362500.0,37135600.0,,,
2018-03-02,153816000.0,25464000.0,7835400.0,21364000.0,2275900.0,22370600.0,2505400.0,12262200.0,,2424200.0,139083200.0,2508100.0,8605000.0,274800.0,18353700.0,4819600.0,1835600.0,2249400.0,,15955000.0,936800.0,32830400.0,,,
2018-03-05,113605600.0,19119000.0,5736700.0,19299000.0,2155800.0,12715500.0,3410600.0,6495900.0,,2037700.0,97307400.0,1432400.0,9747300.0,756900.0,13933000.0,5977200.0,1376300.0,1114000.0,,10805600.0,937400.0,23901600.0,,,
2018-03-06,95154000.0,21428500.0,6216200.0,17462100.0,2458700.0,15614200.0,6593600.0,5897500.0,,1707000.0,79213200.0,1169100.0,8670000.0,641600.0,10674400.0,8632000.0,1655200.0,995300.0,,13594800.0,921200.0,22175800.0,,,
2018-03-07,126814000.0,25036500.0,6214800.0,18486000.0,5157100.0,20258600.0,6005000.0,6758600.0,,1935300.0,87063500.0,1537400.0,22122600.0,470200.0,13006500.0,4482900.0,3047600.0,861200.0,,10584600.0,897200.0,26716100.0,,,
2018-03-08,95096400.0,17831000.0,6627000.0,19766300.0,6061500.0,11214300.0,4115800.0,5298000.0,,1304700.0,66901200.0,1693100.0,61491700.0,290600.0,11173700.0,7092400.0,1388300.0,955300.0,,7127100.0,841000.0,25887800.0,,,
2018-03-09,128740800.0,27534000.0,5618400.0,18820300.0,3288100.0,12375000.0,4540700.0,5038500.0,,2115600.0,113625300.0,2133100.0,22793200.0,327800.0,15366600.0,8336200.0,1501200.0,1054300.0,,9149500.0,965100.0,36937300.0,,,
2018-03-12,128828400.0,41320000.0,6485300.0,22305000.0,2394100.0,13009000.0,5762100.0,3448300.0,,1955900.0,71924800.0,2215300.0,18464700.0,421500.0,12339300.0,5176100.0,1875900.0,621300.0,,7912100.0,691300.0,26073700.0,,,
2018-03-13,126774000.0,29829000.0,6716700.0,19183800.0,1964300.0,13301000.0,6893000.0,6751400.0,,1388500.0,91968900.0,2157000.0,11049400.0,243600.0,13312300.0,5842300.0,1992900.0,1312000.0,,9567400.0,912100.0,35387800.0,,,
2018-03-14,117473600.0,39837000.0,6235900.0,18605200.0,2866000.0,22292800.0,3976300.0,7108900.0,,1409800.0,105895100.0,2093500.0,13766100.0,220500.0,12905100.0,4300500.0,1048100.0,1488000.0,,8146600.0,883000.0,32132000.0,,,
2018-03-15,90975200.0,32824000.0,5174600.0,21879100.0,1811300.0,12329200.0,2696500.0,5292100.0,,993400.0,83433000.0,1669100.0,8447300.0,190800.0,8748000.0,3942200.0,1403400.0,760000.0,,11780100.0,871500.0,27611000.0,,,
2018-03-16,157618800.0,30586500.0,10468000.0,37103000.0,3569400.0,21326900.0,7289900.0,4762600.0,,2205900.0,100343700.0,2932800.0,13578000.0,362900.0,19888900.0,8125600.0,1300500.0,916600.0,,13220200.0,2888900.0,49081300.0,,,
2018-03-19,133787200.0,37421500.0,6528300.0,19637900.0,2493200.0,15845500.0,4434100.0,11747500.0,,1463300.0,109208400.0,3182800.0,10450200.0,486800.0,13214900.0,5116500.0,1386400.0,735300.0,,10828200.0,905400.0,33344100.0,,,
2018-03-20,78597600.0,23821500.0,8330300.0,20167100.0,1852500.0,12411400.0,2499200.0,5707600.0,,1308400.0,59757300.0,2729900.0,6614100.0,418800.0,9921200.0,6404200.0,774000.0,861000.0,,10136500.0,934700.0,23075200.0,,,
2018-03-21,148219600.0,29792000.0,6136400.0,17437200.0,2048300.0,15094700.0,2381700.0,8601200.0,,1702500.0,78709600.0,2244900.0,6083900.0,934900.0,13633000.0,7036400.0,1680900.0,1771700.0,,16454000.0,704400.0,24457100.0,,,
2018-03-22,165963200.0,24699000.0,8911600.0,28196900.0,2489800.0,14371100.0,3234800.0,15405300.0,,1547700.0,148785900.0,3465600.0,11612100.0,558500.0,22550400.0,6318500.0,1637500.0,1373600.0,,16549100.0,921800.0,38604700.0,,,
2018-03-23,164115200.0,33274500.0,7505100.0,35028000.0,2351800.0,17380600.0,8564400.0,14937400.0,,1596200.0,183534800.0,2494000.0,17847400.0,428900.0,23081500.0,5923500.0,1839000.0,1208000.0,,20510700.0,747300.0,44068900.0,,,
2018-03-26,150164800.0,41876000.0,7340100.0,31492500.0,2036600.0,16234000.0,4380400.0,6875000.0,,1712600.0,141956100.0,3299200.0,8625100.0,695000.0,20217500.0,5395200.0,961200.0,2498300.0,,19587400.0,788900.0,56396800.0,,,
2018-03-27,163690400.0,69360000.0,7193500.0,33860700.0,2495300.0,19675200.0,3326400.0,8040100.0,,2056500.0,129941400.0,3040800.0,6867300.0,488200.0,18039900.0,6995000.0,1876800.0,2484900.0,,15427400.0,781600.0,56569000.0,,,
2018-03-28,166674000.0,105007000.0,9099700.0,30746200.0,2168700.0,16768700.0,2808200.0,13683300.0,,2949200.0,146452300.0,3884900.0,8651700.0,751400.0,19189300.0,8563100.0,1607500.0,1969200.0,,15551800.0,720300.0,52501100.0,,,
2018-03-29,153594000.0,75853500.0,9343600.0,27564100.0,3016000.0,18106300.0,3373000.0,6292400.0,,2061500.0,111601600.0,3466900.0,6646500.0,708700.0,13274600.0,7758900.0,1148900.0,1536000.0,,12121900.0,736200.0,45867500.0,,,
2018-04-02,150347200.0,80570000.0,8203700.0,29232900.0,3599200.0,16682700.0,3404700.0,9178400.0,,1861300.0,186286300.0,3253400.0,8243200.0,891000.0,18822500.0,6361200.0,1459600.0,1351400.0,,22033000.0,849700.0,48515400.0,,,
2018-04-03,121112000.0,94222000.0,8484700.0,21880200.0,2287000.0,14542200.0,2337600.0,8539400.0,,2056200.0,119956900.0,2566100.0,7060400.0,859600.0,14050700.0,6174500.0,874300.0,1100400.0,30526500.0,15576500.0,699200.0,37213800.0,,,
2018-04-04,138422000.0,99483500.0,8759200.0,20562100.0,2111000.0,16060100.0,2315100.0,8438800.0,,2038800.0,123715300.0,2536200.0,8734500.0,1062600.0,15302600.0,5497100.0,1597500.0,1453200.0,11702900.0,17380200.0,1054600.0,35560000.0,,,
2018-04-05,107732800.0,95605500.0,6612800.0,17103300.0,1933600.0,9781800.0,2320400.0,5070600.0,,2199900.0,82652600.0,1791800.0,7115400.0,592700.0,16627000.0,6115100.0,839100.0,804200.0,7372800.0,11815800.0,1183600.0,29771900.0,,,
2018-04-06,140021200.0,67601500.0,7162400.0,25117400.0,2259000.0,15790800.0,3690700.0,9851400.0,,3068800.0,179521200.0,2006700.0,8798000.0,550900.0,18906000.0,5133100.0,1833600.0,792200.0,4228100.0,17487900.0,748800.0,38026000.0,,,
2018-04-09,116070800.0,51249000.0,7094300.0,21879600.0,1946000.0,14529300.0,2362800.0,5481500.0,,1592900.0,105442900.0,1661000.0,8042400.0,480700.0,15974300.0,6696400.0,867800.0,2280000.0,2051400.0,12813900.0,671200.0,31533900.0,,,
2018-04-10,113634400.0,54949000.0,8116800.0,39800800.0,2526000.0,18040200.0,2978500.0,6512600.0,,1455600.0,103529000.0,1831000.0,8627000.0,949000.0,13951400.0,5682300.0,1453600.0,2518400.0,2980000.0,9043200.0,645700.0,26812000.0,,,
2018-04-11,89726400.0,37414500.0,6305000.0,21045800.0,1697300.0,11903700.0,2641700.0,5170000.0,,1168400.0,91140200.0,1703000.0,8517400.0,420700.0,14503300.0,4788000.0,980200.0,2103600.0,1874000.0,7750500.0,678400.0,24872100.0,,,
2018-04-12,91557200.0,38044000.0,7337800.0,21950200.0,2841600.0,11609200.0,2322300.0,4681300.0,,1853200.0,68890500.0,1644800.0,7759900.0,426500.0,16435500.0,7574700.0,1197100.0,1000000.0,1371900.0,7302600.0,595500.0,26758900.0,,,
